Check,Cross,Sound_P,Sound_N,Import.thisRepN,Import.thisTrialN,Import.thisN,Import.thisIndex,SS_Prac_Block_Loop.thisRepN,SS_Prac_Block_Loop.thisTrialN,SS_Prac_Block_Loop.thisN,SS_Prac_Block_Loop.thisIndex,SS_Prac_Instr_Loop.thisRepN,SS_Prac_Instr_Loop.thisTrialN,SS_Prac_Instr_Loop.thisN,SS_Prac_Instr_Loop.thisIndex,SS_Prac_Trial_Loop.thisRepN,SS_Prac_Trial_Loop.thisTrialN,SS_Prac_Trial_Loop.thisN,SS_Prac_Trial_Loop.thisIndex,SS_Block_Loop.thisRepN,SS_Block_Loop.thisTrialN,SS_Block_Loop.thisN,SS_Block_Loop.thisIndex,Show_Instr_Bool.thisRepN,Show_Instr_Bool.thisTrialN,Show_Instr_Bool.thisN,Show_Instr_Bool.thisIndex,SS_Instr_Loop.thisRepN,SS_Instr_Loop.thisTrialN,SS_Instr_Loop.thisN,SS_Instr_Loop.thisIndex,SS_Trial_Loop.thisRepN,SS_Trial_Loop.thisTrialN,SS_Trial_Loop.thisN,SS_Trial_Loop.thisIndex,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Line_SS_Instr_PreTrial.started,Line_SS_Instr_PreTrial.stopped,Circle_SS_Instr_PreTrial.started,Circle_SS_Instr_PreTrial.stopped,Score_SS_Intr_PreTrial.started,Score_SS_Intr_PreTrial.stopped,Ball_SS_Instr_PreTrial.started,Ball_SS_Instr_PreTrial.stopped,Text_1_SS_Instr_PreTrial.started,Text_1_SS_Instr_PreTrial.stopped,Text_2_SS_Instr_PreTrial.started,Text_2_SS_Instr_PreTrial.stopped,Text_3_SS_Instr_PreTrial.started,Text_3_SS_Instr_PreTrial.stopped,Resp_SS_Instr_PreTrial.keys,Resp_SS_Instr_PreTrial.started,Resp_SS_Instr_PreTrial.stopped,Line_SS_Instr_MainTrial.started,Line_SS_Instr_MainTrial.stopped,Score_SS_Instr_MainTrial.started,Score_SS_Instr_MainTrial.stopped,Ball_SS_Instr_MainTrial.started,Ball_SS_Instr_MainTrial.stopped,Text_1_SS_Instr_MainTrial.started,Text_1_SS_Instr_MainTrial.stopped,Text_2_SS_Instr_MainTrial.started,Text_2_SS_Instr_MainTrial.stopped,Text_3_SS_Instr_MainTrial.started,Text_3_SS_Instr_MainTrial.stopped,Resp_SS_Instr_MainTrial.keys,Resp_SS_Instr_MainTrial.rt,Resp_SS_Instr_MainTrial.started,Resp_SS_Instr_MainTrial.stopped,Resp_SS_Instr_PreTrial.rt,Line_SS_Prac_CountDown.started,Line_SS_Prac_CountDown.stopped,Text_SS_Prac_CountDown.started,Text_SS_Prac_CountDown.stopped,Score_SS_Prac_CountDown.started,Score_SS_Prac_CountDown.stopped,Line_SS_Prac_PreTrial.started,Line_SS_Prac_PreTrial.stopped,Score_SS_Prac_PreTrial.started,Score_SS_Prac_PreTrial.stopped,Circle_SS_Prac_PreTrial.started,Circle_SS_Prac_PreTrial.stopped,Ball_SS_Prac_PreTrial.started,Ball_SS_Prac_PreTrial.stopped,Line_SS_Prac_MainTrial.started,Line_SS_Prac_MainTrial.stopped,Score_SS_Prac_MainTrial.started,Score_SS_Prac_MainTrial.stopped,Ball_SS_Prac_MainTrial.started,Ball_SS_Prac_MainTrial.stopped,Resp_SS_Prac_MainTrial.keys,Resp_SS_Prac_MainTrial.rt,Resp_SS_Prac_MainTrial.started,Resp_SS_Prac_MainTrial.stopped,Practice,grp,go_color,default_color,block_num,dt,ct,key,rt,Correct,trial_Count,session,Sound_SS_Prac_PostTrial.started,Sound_SS_Prac_PostTrial.stopped,Line_SS_Prac_PostTrial.started,Line_SS_Prac_PostTrial.stopped,Image_SS_Prac_PostTrial.started,Image_SS_Prac_PostTrial.stopped,Score_SS_Prac_PostTrial.started,Score_SS_Prac_PostTrial.stopped,Ball_SS_Prac_PostTrial.started,Ball_SS_Prac_PostTrial.stopped,Instr_SS_Text.started,Instr_SS_Text.stopped,Instr_SS_Key.keys,Instr_SS_Key.rt,Instr_SS_Key.started,Instr_SS_Key.stopped,Text_Instr_Block_Num.started,Text_Instr_Block_Num.stopped,Resp_Instr_Block_Num.keys,Resp_Instr_Block_Num.rt,Resp_Instr_Block_Num.started,Resp_Instr_Block_Num.stopped,Line_SS_CountDown.started,Line_SS_CountDown.stopped,Text_SS_CountDown.started,Text_SS_CountDown.stopped,Line_SS_PreTrial.started,Line_SS_PreTrial.stopped,Circle_SS_PreTrial.started,Circle_SS_PreTrial.stopped,Ball_SS_PreTrial.started,Ball_SS_PreTrial.stopped,Line_SS_MainTrial.started,Line_SS_MainTrial.stopped,Ball_SS_MainTrial.started,Ball_SS_MainTrial.stopped,Resp_SS_MainTrial.keys,Resp_SS_MainTrial.rt,Resp_SS_MainTrial.started,Resp_SS_MainTrial.stopped,Sound_SS_PostTrial.started,Sound_SS_PostTrial.stopped,Line_SS_PostTrial.started,Line_SS_PostTrial.stopped,Image_SS_PostTrial.started,Image_SS_PostTrial.stopped,Ball_SS_PostTrial.started,Ball_SS_PostTrial.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5188765999628231,1,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,220.98859310010448,None,220.98859310010448,None,220.98859310010448,None,221.57179260009434,None,221.57179260009434,None,j,0.5188765999628231,221.57179260009434,None,222.12498308001085,None,222.1269658000674,None,222.1269658000674,None,222.1269658000674,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5159723999677226,1,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,222.62727650010493,None,222.62727650010493,None,222.62727650010493,None,223.22186960000545,None,223.22186960000545,None,j,0.5159723999677226,223.22186960000545,None,223.77189648004713,None,223.7656113000121,None,223.7656113000121,None,223.7656113000121,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5027455000672489,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,224.25790120009333,None,224.25790120009333,None,224.25790120009333,None,224.84257340000477,None,224.84257340000477,None,j,0.5027455000672489,224.84257340000477,None,225.38890628009102,None,225.38281790004112,None,225.38281790004112,None,225.38281790004112,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5131101999431849,1,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,225.87428920005914,None,225.87428920005914,None,225.87428920005914,None,226.45610490010586,None,226.45610490010586,None,j,0.5131101999431849,226.45610490010586,None,227.00531318008433,None,226.9974443000974,None,226.9974443000974,None,226.9974443000974,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5212154999608174,1,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,227.48857710009906,None,227.48857710009906,None,227.48857710009906,None,228.07202429999597,None,228.07202429999597,None,j,0.5212154999608174,228.07202429999597,None,228.63869258009362,None,228.63125740003306,None,228.63125740003306,None,228.63125740003306,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5029063000110909,1,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,229.12191080010962,None,229.12191080010962,None,229.12191080010962,None,229.70667620003223,None,229.70667620003223,None,j,0.5029063000110909,229.70667620003223,None,230.2554066800978,None,230.24775880004745,None,230.24775880004745,None,230.24775880004745,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.26778285405818614,0.23221714594181386,j,0.5106804000679404,0,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,230.74185800005216,None,230.74185800005216,None,230.74185800005216,None,231.33861650002655,None,231.33861650002655,None,j,0.5106804000679404,231.33861650002655,None,231.8887106799986,None,231.87910360004753,None,231.87910360004753,None,231.87910360004753,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5107042000163347,1,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,232.35849150002468,None,232.35849150002468,None,232.35849150002468,None,232.95530750008766,None,232.95530750008766,None,j,0.5107042000163347,232.95530750008766,None,233.50690168007276,None,233.50257830007467,None,233.50257830007467,None,233.50257830007467,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5170965000288561,1,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,233.98889720009174,None,233.98889720009174,None,233.98889720009174,None,234.57204540004022,None,234.57204540004022,None,j,0.5170965000288561,234.57204540004022,None,235.1221837799996,None,235.11431610002182,None,235.11431610002182,None,235.11431610002182,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5081988999154419,1,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,235.60546510003041,None,235.60546510003041,None,235.60546510003041,None,236.18918400001712,None,236.18918400001712,None,j,0.5081988999154419,236.18918400001712,None,236.7388856800273,None,236.73205570003483,None,236.73205570003483,None,236.73205570003483,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.2676845308912348,0.23231546910876522,j,0.483931599999778,0,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,237.2222731000511,None,237.2222731000511,None,237.2222731000511,None,237.80543080007192,None,237.80543080007192,None,j,0.483931599999778,237.80543080007192,None,238.32206718011292,None,238.3121885000728,None,238.3121885000728,None,238.3121885000728,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.29275475940020484,0.20724524059979516,j,0.47602699999697506,0,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,238.80685829999857,None,238.80685829999857,None,238.80685829999857,None,239.4052749000257,None,239.4052749000257,None,j,0.47602699999697506,239.4052749000257,None,239.90534289003116,None,239.91057970002294,None,239.91057970002294,None,239.91057970002294,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49036889988929033,1,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,240.40538360003848,None,240.40538360003848,None,240.40538360003848,None,240.99090400000568,None,240.99090400000568,None,j,0.49036889988929033,240.99090400000568,None,241.52231048005632,None,241.51513750001322,None,241.51513750001322,None,241.51513750001322,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.47646660008467734,1,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,242.00548290007282,None,242.00548290007282,None,242.00548290007282,None,242.5890316000441,None,242.5890316000441,None,j,0.47646660008467734,242.5890316000441,None,243.10553108009043,None,243.10995310009457,None,243.10995310009457,None,243.10995310009457,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5162201999919489,1,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,243.62258379999548,None,243.62258379999548,None,243.62258379999548,None,244.2054177999962,None,244.2054177999962,None,j,0.5162201999919489,244.2054177999962,None,244.75596458003855,None,244.74848660000134,None,244.74848660000134,None,244.74848660000134,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.48089510381293826,0.019104896187061737,[],99,1,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,245.24055099999532,None,245.24055099999532,None,245.24055099999532,None,245.82962240010966,None,245.82962240010966,None,None,,245.82962240010966,None,246.45566098000853,None,246.44552050007042,None,246.44552050007042,None,246.44552050007042,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.519040200044401,1,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,246.92941830004565,None,246.92941830004565,None,246.92941830004565,None,247.52220560004935,None,247.52220560004935,None,j,0.519040200044401,247.52220560004935,None,248.08881178002338,None,248.08163170004264,None,248.08163170004264,None,248.08163170004264,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.4943840999621898,1,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,248.5722700000042,None,248.5722700000042,None,248.5722700000042,None,249.15544730005786,None,249.15544730005786,None,j,0.4943840999621898,249.15544730005786,None,249.69220577999948,None,249.69177440006752,None,249.69177440006752,None,249.69177440006752,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5164232000242919,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,250.20190970005933,None,250.20190970005933,None,250.20190970005933,None,250.78891380003188,None,250.78891380003188,None,j,0.5164232000242919,250.78891380003188,None,251.3389294801047,None,251.33159370010253,None,251.33159370010253,None,251.33159370010253,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5187145000090823,1,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,251.82469260005746,None,251.82469260005746,None,251.82469260005746,None,252.41073390003294,None,252.41073390003294,None,j,0.5187145000090823,252.41073390003294,None,252.97328298008068,None,252.96677200007252,None,252.96677200007252,None,252.96677200007252,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5302156999241561,0,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,253.46069710003212,None,253.46069710003212,None,253.46069710003212,None,254.05548500001896,None,254.05548500001896,None,j,0.5302156999241561,254.05548500001896,None,254.62230478010605,None,254.6119436000008,None,254.6119436000008,None,254.6119436000008,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5123449000529945,1,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,255.10459390003234,None,255.10459390003234,None,255.10459390003234,None,255.68889850005507,None,255.68889850005507,None,j,0.5123449000529945,255.68889850005507,None,256.2390381800244,None,256.2440294000553,None,256.2440294000553,None,256.2440294000553,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5195753000443801,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,256.74235170008615,None,256.74235170008615,None,256.74235170008615,None,257.3388813000638,None,257.3388813000638,None,j,0.5195753000443801,257.3388813000638,None,257.89128898007334,None,257.8948037000373,None,257.8948037000373,None,257.8948037000373,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.28143094340555325,0.21856905659444675,[],99,1,98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,258.39068180008326,None,258.39068180008326,None,258.39068180008326,None,258.9722004000796,None,258.9722004000796,None,None,,258.9722004000796,None,259.5892483800883,None,259.5787939000875,None,259.5787939000875,None,259.5787939000875,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.49910689995158464,1,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0556388000259,None,260.0556388000259,None,260.0556388000259,None,260.63891530002,None,260.63891530002,None,j,0.49910689995158464,260.63891530002,None,261.173327380023,None,261.17115920002107,None,261.17115920002107,None,261.17115920002107,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.5137256999732926,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,261.6556156000588,None,261.6556156000588,None,261.6556156000588,None,262.23957140010316,None,262.23957140010316,None,j,0.5137256999732926,262.23957140010316,None,262.78926098002125,None,262.7825041000033,None,262.7825041000033,None,262.7825041000033,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.32498787725120365,0.17501212274879635,[],99,1,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,263.27250290010124,None,263.27250290010124,None,263.27250290010124,None,263.85577700007707,None,263.85577700007707,None,None,,263.85577700007707,None,264.47319628000264,None,264.46532640000805,None,264.46532640000805,None,264.46532640000805,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.48701749998144805,1,102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,264.958028400084,None,264.958028400084,None,264.958028400084,None,265.53896720008925,None,265.53896720008925,None,j,0.48701749998144805,265.53896720008925,None,266.07536657004385,None,266.0669291000813,None,266.0669291000813,None,266.0669291000813,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.3540868223560604,0.14591317764393957,[],99,1,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,266.55563660000917,None,266.55563660000917,None,266.55563660000917,None,267.13928440003656,None,267.13928440003656,None,None,,267.13928440003656,None,267.73957349007253,None,267.7454989000689,None,267.7454989000689,None,267.7454989000689,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,0.2527095910655812,0.24729040893441878,j,0.5224760000128299,0,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,268.25000450003427,None,268.25000450003427,None,268.25000450003427,None,268.83909100003075,None,268.83909100003075,None,j,0.5224760000128299,268.83909100003075,None,269.406238080049,None,269.39704160008114,None,269.39704160008114,None,269.39704160008114,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"[-1, -1, -1]","[-1, -1, -1]",1,-98.5,99.0,j,0.48896340001374483,1,105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,269.8893612000393,None,269.8893612000393,None,269.8893612000393,None,270.4724237000337,None,270.4724237000337,None,j,0.48896340001374483,270.4724237000337,None,271.0059779800242,None,270.9997009000508,None,270.9997009000508,None,270.9997009000508,None,1,1,2020_Dec_28_1926,Stop_Signal_Drop,2020.1.3,59.90079233333864,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.71622420009226,None,281.71622420009226,None,281.71622420009226,None,281.71622420009226,None,281.71622420009226,None,281.71622420009226,None,281.71622420009226,None,None,281.71622420009226,None,282.337164400029,None,282.337164400029,None,282.337164400029,None,282.337164400029,None,282.337164400029,None,282.337164400029,None,None,0.006827700068242848,282.337164400029,None,0.014237399911507964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
